"BillType","BillNumber","Sequence","Sponsor","Type","Status","SponDate","WithDate","ModDate"
"A",5437,2,"Calabrese, Clinton","P","A",3/10/2025 0:00:00,,3/10/2025 0:00:00
"A",5437,3,"Park, Ellen J.","P","A",3/6/2025 0:00:00,,3/6/2025 0:00:00
"A",5438,1,"Moen, William F.","P","A",3/6/2025 0:00:00,,3/6/2025 0:00:00
"A",5438,2,"Atkins, Reginald W.","C","A",5/8/2025 0:00:00,,5/9/2025 0:00:00
"A",5439,1,"DeAngelo, Wayne P.","P","A",3/6/2025 0:00:00,,3/6/2025 0:00:00
"A",5439,2,"Sampson, William B.","P","A",3/6/2025 0:00:00,,3/6/2025 0:00:00
"A",5439,3,"Egan, Kevin P.","P","A",3/6/2025 0:00:00,,3/6/2025 0:00:00
"A",5439,4,"Pintor Marin, Eliana","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5439,5,"Freiman, Roy","C","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5440,1,"DeAngelo, Wayne P.","P","A",3/6/2025 0:00:00,,3/6/2025 0:00:00
"A",5440,2,"Egan, Kevin P.","P","A",3/6/2025 0:00:00,,3/6/2025 0:00:00
"A",5440,3,"Pintor Marin, Eliana","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5440,4,"Simmons, Heather","C","A",5/8/2025 0:00:00,,5/8/2025 0:00:00
"A",5440,5,"Atkins, Reginald W.","C","A",5/8/2025 0:00:00,,5/8/2025 0:00:00
"A",5440,6,"Speight, Shanique","C","A",5/8/2025 0:00:00,,5/8/2025 0:00:00
"A",5440,7,"Reynolds-Jackson, Verlina","C","A",5/15/2025 0:00:00,,5/15/2025 0:00:00
"A",5440,8,"Hall, Garnet R.","C","A",5/15/2025 0:00:00,,5/16/2025 0:00:00
"A",5440,9,"Lopez, Yvonne","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5441,1,"Haider, Shama A.","P","A",3/6/2025 0:00:00,,3/6/2025 0:00:00
"A",5441,2,"Miller, Cody D.","P","A",3/6/2025 0:00:00,,3/6/2025 0:00:00
"A",5441,3,"Carter, Linda S.","P","A",3/6/2025 0:00:00,,3/6/2025 0:00:00
"A",5442,1,"Simmons, Heather","P","A",3/6/2025 0:00:00,,3/6/2025 0:00:00
"A",5442,2,"Stanley, Sterley S.","P","A",3/6/2025 0:00:00,,3/6/2025 0:00:00
"A",5442,3,"Collazos-Gill, Alixon","P","A",3/6/2025 0:00:00,,3/6/2025 0:00:00
"A",5442,4,"Reynolds-Jackson, Verlina","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5442,5,"Lopez, Yvonne","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5442,6,"Bailey, David","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5442,7,"Donlon, Margie","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5442,8,"Peterpaul, Luanne M.","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5443,1,"Bagolie, Rosaura","P","A",3/10/2025 0:00:00,,3/12/2025 0:00:00
"A",5444,1,"Bagolie, Rosaura","P","A",3/10/2025 0:00:00,,3/10/2025 0:00:00
"A",5444,2,"Calabrese, Clinton","C","A",7/24/2025 0:00:00,,7/24/2025 0:00:00
"A",5445,1,"Bagolie, Rosaura","P","A",3/10/2025 0:00:00,,3/10/2025 0:00:00
"A",5446,1,"Katz, Andrea","P","A",3/10/2025 0:00:00,,3/10/2025 0:00:00
"A",5446,2,"Peterpaul, Luanne M.","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5446,3,"Hutchison, Dan","C","A",3/10/2025 0:00:00,,3/10/2025 0:00:00
"A",5446,4,"Miller, Cody D.","C","A",3/10/2025 0:00:00,,3/10/2025 0:00:00
"A",5446,5,"Donlon, Margie","C","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5447,1,"Calabrese, Clinton","P","A",3/10/2025 0:00:00,,3/10/2025 0:00:00
"A",5447,2,"Stanley, Sterley S.","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5447,3,"Sampson, William B.","P","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5447,4,"Burzichelli, John J.","P","A",6/30/2025 0:00:00,,6/30/2025 0:00:00
"A",5447,5,"McKeon, John F.","P","A",6/30/2025 0:00:00,,6/30/2025 0:00:00
"A",5447,6,"Donlon, Margie","C","A",5/8/2025 0:00:00,,5/9/2025 0:00:00
"A",5447,7,"Turner, Shirley K.","C","A",6/30/2025 0:00:00,,6/30/2025 0:00:00
"A",5448,1,"Park, Ellen J.","P","A",3/10/2025 0:00:00,,3/10/2025 0:00:00
"A",5448,2,"Freiman, Roy","P","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5448,3,"Drulis, Mitchelle","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5449,1,"Dunn, Aura K.","P","A",3/10/2025 0:00:00,,3/10/2025 0:00:00
"A",5449,2,"Reynolds-Jackson, Verlina","P","A",3/10/2025 0:00:00,,3/11/2025 0:00:00
"A",5449,3,"Speight, Shanique","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5449,4,"Venezia, Michael","C","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5449,5,"Inganamort, Michael","C","A",3/20/2025 0:00:00,,3/21/2025 0:00:00
"A",5449,6,"Donlon, Margie","C","A",7/24/2025 0:00:00,,7/24/2025 0:00:00
"A",5450,1,"Ramirez, Jessica","P","A",3/10/2025 0:00:00,,3/10/2025 0:00:00
"A",5450,2,"Hutchison, Dan","P","A",12/4/2025 0:00:00,,12/5/2025 0:00:00
"A",5450,3,"Haider, Shama A.","C","A",12/18/2025 0:00:00,,12/18/2025 0:00:00
"A",5451,1,"Ramirez, Jessica","P","A",3/10/2025 0:00:00,,3/10/2025 0:00:00
"A",5451,2,"Hutchison, Dan","P","A",12/4/2025 0:00:00,,12/5/2025 0:00:00
"A",5452,1,"Ramirez, Jessica","P","A",3/10/2025 0:00:00,,3/10/2025 0:00:00
"A",5453,1,"Ramirez, Jessica","P","A",3/10/2025 0:00:00,,3/10/2025 0:00:00
"A",5454,1,"Ramirez, Jessica","P","A",3/10/2025 0:00:00,,3/10/2025 0:00:00
"A",5455,1,"Ramirez, Jessica","P","A",3/10/2025 0:00:00,,3/10/2025 0:00:00
"A",5455,2,"Matsikoudis, Michele","P","A",11/13/2025 0:00:00,,11/13/2025 0:00:00
"A",5455,3,"Park, Ellen J.","P","A",12/4/2025 0:00:00,,12/4/2025 0:00:00
"A",5455,4,"Murphy, Carol A.","C","A",12/18/2025 0:00:00,,12/18/2025 0:00:00
"A",5455,5,"Quijano, Annette","C","A",12/18/2025 0:00:00,,12/18/2025 0:00:00
"A",5455,6,"Fantasia, Dawn","C","A",12/18/2025 0:00:00,,12/19/2025 0:00:00
"A",5455,7,"Stanley, Sterley S.","C","A",12/18/2025 0:00:00,,12/19/2025 0:00:00
"A",5455,8,"Speight, Shanique","C","A",12/22/2025 0:00:00,,12/22/2025 0:00:00
"A",5456,1,"Ramirez, Jessica","P","A",3/10/2025 0:00:00,,3/10/2025 0:00:00
"A",5456,2,"Stanley, Sterley S.","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5456,3,"Matsikoudis, Michele","P","A",11/13/2025 0:00:00,,11/13/2025 0:00:00
"A",5457,1,"Ramirez, Jessica","P","A",3/10/2025 0:00:00,,3/10/2025 0:00:00
"A",5458,1,"Ramirez, Jessica","P","A",3/10/2025 0:00:00,,3/10/2025 0:00:00
"A",5459,1,"Donlon, Margie","P","A",3/10/2025 0:00:00,,3/11/2025 0:00:00
"A",5459,2,"Collazos-Gill, Alixon","P","A",3/10/2025 0:00:00,,3/11/2025 0:00:00
"A",5459,3,"Katz, Andrea","P","A",3/10/2025 0:00:00,,3/11/2025 0:00:00
"A",5459,4,"Lagana, Joseph A.","P","A",12/22/2025 0:00:00,,12/22/2025 0:00:00
"A",5459,5,"Mukherji, Raj","P","A",12/22/2025 0:00:00,,12/22/2025 0:00:00
"A",5459,6,"Miller, Cody D.","C","A",3/24/2025 0:00:00,,3/24/2025 0:00:00
"A",5459,7,"Bagolie, Rosaura","C","A",3/24/2025 0:00:00,,3/24/2025 0:00:00
"A",5459,8,"Speight, Shanique","C","A",3/24/2025 0:00:00,,3/24/2025 0:00:00
"A",5459,9,"Haider, Shama A.","C","A",3/24/2025 0:00:00,,3/24/2025 0:00:00
"A",5459,10,"Swain, Lisa","C","A",3/24/2025 0:00:00,,3/24/2025 0:00:00
"A",5459,11,"Tully, Chris","C","A",3/24/2025 0:00:00,,3/24/2025 0:00:00
"A",5459,12,"Peterpaul, Luanne M.","C","A",3/24/2025 0:00:00,,3/24/2025 0:00:00
"A",5459,13,"Diegnan, Patrick J.","C","A",12/22/2025 0:00:00,,12/22/2025 0:00:00
"A",5459,14,"Wimberly, Benjie E.","C","A",12/22/2025 0:00:00,,12/22/2025 0:00:00
"A",5460,1,"Schnall, Alexander","P","A",3/10/2025 0:00:00,,3/11/2025 0:00:00
"A",5460,2,"Abdelaziz, Al","P","A",3/10/2025 0:00:00,,3/11/2025 0:00:00
"A",5460,3,"McCoy, Tennille R.","P","A",3/10/2025 0:00:00,,3/11/2025 0:00:00
"A",5461,1,"Freiman, Roy","P","A",3/10/2025 0:00:00,,3/11/2025 0:00:00
"A",5461,2,"Peterpaul, Luanne M.","P","A",3/10/2025 0:00:00,,3/11/2025 0:00:00
"A",5461,3,"Hutchison, Dan","P","A",3/10/2025 0:00:00,,3/11/2025 0:00:00
"A",5461,4,"Drulis, Mitchelle","P","A",3/10/2025 0:00:00,,3/11/2025 0:00:00
"A",5462,1,"Bailey, David","P","A",3/10/2025 0:00:00,,3/11/2025 0:00:00
"A",5462,2,"Danielsen, Joe","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5462,3,"Calabrese, Clinton","P","A",6/26/2025 0:00:00,,6/26/2025 0:00:00
"A",5462,4,"Burzichelli, John J.","P","A",1/12/2026 0:00:00,,1/13/2026 0:00:00
"A",5462,5,"McKeon, John F.","P","A",1/12/2026 0:00:00,,1/13/2026 0:00:00
"A",5462,6,"Donlon, Margie","C","A",6/27/2025 0:00:00,,6/27/2025 0:00:00
"A",5462,7,"Ramirez, Jessica","C","A",6/27/2025 0:00:00,,6/27/2025 0:00:00
"A",5462,8,"Speight, Shanique","C","A",6/30/2025 0:00:00,,6/30/2025 0:00:00
"A",5462,9,"Peterpaul, Luanne M.","C","A",6/30/2025 0:00:00,,6/30/2025 0:00:00
"A",5462,10,"Turner, Shirley K.","C","A",1/12/2026 0:00:00,,1/13/2026 0:00:00
"A",5462,11,"Ruiz, M. Teresa","C","A",1/12/2026 0:00:00,,1/13/2026 0:00:00
"A",5462,12,"McKnight, Angela V.","C","A",1/12/2026 0:00:00,,1/13/2026 0:00:00
"A",5462,13,"Gopal, Vin","C","A",1/12/2026 0:00:00,,1/13/2026 0:00:00
"A",5462,14,"Greenstein, Linda R.","C","A",1/12/2026 0:00:00,,1/13/2026 0:00:00
"A",5463,1,"Karabinchak, Robert J.","P","A",3/10/2025 0:00:00,,3/11/2025 0:00:00
"A",5463,2,"Kane, Melinda","P","A",3/10/2025 0:00:00,,3/11/2025 0:00:00
"A",5463,3,"Hall, Garnet R.","P","A",3/10/2025 0:00:00,,3/11/2025 0:00:00
"A",5463,4,"Mukherji, Raj","P","A",6/30/2025 0:00:00,,6/30/2025 0:00:00
"A",5463,5,"Turner, Shirley K.","P","A",6/30/2025 0:00:00,,6/30/2025 0:00:00
"A",5463,6,"Miller, Cody D.","C","A",5/5/2025 0:00:00,,5/5/2025 0:00:00
"A",5463,7,"Stanley, Sterley S.","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5463,8,"Reynolds-Jackson, Verlina","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5463,9,"Freiman, Roy","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5463,10,"Lopez, Yvonne","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5463,11,"Bailey, David","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5463,12,"Donlon, Margie","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5463,13,"Peterpaul, Luanne M.","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5463,14,"Ramirez, Jessica","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5463,15,"Timberlake, Britnee N.","C","A",6/30/2025 0:00:00,,6/30/2025 0:00:00
"A",5463,16,"McKnight, Angela V.","C","A",6/30/2025 0:00:00,,6/30/2025 0:00:00
"A",5464,1,"Miller, Cody D.","P","A",3/10/2025 0:00:00,,3/11/2025 0:00:00
"A",5464,2,"Stanley, Sterley S.","P","A",3/10/2025 0:00:00,,3/11/2025 0:00:00
"A",5464,3,"Rodriguez, Gabriel","P","A",3/10/2025 0:00:00,,3/11/2025 0:00:00
"A",5464,4,"Hutchison, Dan","C","A",5/5/2025 0:00:00,,5/5/2025 0:00:00
"A",5465,1,"Hutchison, Dan","P","A",3/10/2025 0:00:00,,3/11/2025 0:00:00
"A",5465,2,"Verrelli, Anthony S.","P","A",3/10/2025 0:00:00,,3/11/2025 0:00:00
"A",5465,3,"Morales, Carmen Theresa","P","A",3/10/2025 0:00:00,,3/11/2025 0:00:00
"A",5466,1,"Bailey, David","P","A",3/10/2025 0:00:00,,3/11/2025 0:00:00
"A",5466,2,"Freiman, Roy","P","A",3/10/2025 0:00:00,,3/11/2025 0:00:00
"A",5466,3,"Reynolds-Jackson, Verlina","P","A",3/10/2025 0:00:00,,3/11/2025 0:00:00
"A",5466,4,"Burzichelli, John J.","P","A",6/2/2025 0:00:00,,6/2/2025 0:00:00
"A",5466,5,"Greenstein, Linda R.","P","A",6/2/2025 0:00:00,,6/2/2025 0:00:00
"A",5466,6,"Moen, William F.","C","A",5/15/2025 0:00:00,,5/15/2025 0:00:00
"A",5466,7,"Atkins, Reginald W.","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5466,8,"Karabinchak, Robert J.","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5466,9,"Calabrese, Clinton","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5466,10,"Stanley, Sterley S.","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5466,11,"Speight, Shanique","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5466,12,"Drulis, Mitchelle","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5466,13,"Lopez, Yvonne","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5466,14,"Donlon, Margie","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5466,15,"Peterpaul, Luanne M.","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5466,16,"Bagolie, Rosaura","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5466,17,"Ramirez, Jessica","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5466,18,"Timberlake, Britnee N.","C","A",6/2/2025 0:00:00,,6/2/2025 0:00:00
"A",5466,19,"Turner, Shirley K.","C","A",6/2/2025 0:00:00,,6/2/2025 0:00:00
"A",5467,1,"Bagolie, Rosaura","P","A",3/10/2025 0:00:00,,3/11/2025 0:00:00
"A",5467,2,"Collazos-Gill, Alixon","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5467,3,"Hall, Garnet R.","C","A",3/24/2025 0:00:00,,3/24/2025 0:00:00
"A",5468,1,"Kane, Melinda","P","A",3/10/2025 0:00:00,,3/11/2025 0:00:00
"A",5469,1,"Reynolds-Jackson, Verlina","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5469,2,"Carter, Linda S.","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5469,3,"Morales, Carmen Theresa","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5469,4,"Atkins, Reginald W.","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5469,5,"Drulis, Mitchelle","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5469,6,"Freiman, Roy","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5470,1,"Pintor Marin, Eliana","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5470,2,"Morales, Carmen Theresa","P","A",4/10/2025 0:00:00,,4/10/2025 0:00:00
"A",5471,1,"Speight, Shanique","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5471,2,"Morales, Carmen Theresa","P","A",3/24/2025 0:00:00,,3/24/2025 0:00:00
"A",5471,3,"Haider, Shama A.","P","A",4/10/2025 0:00:00,,4/14/2025 0:00:00
"A",5471,4,"Dunn, Aura K.","C","A",4/10/2025 0:00:00,,4/10/2025 0:00:00
"A",5471,5,"Reynolds-Jackson, Verlina","C","A",6/19/2025 0:00:00,,6/19/2025 0:00:00
"A",5472,1,"Speight, Shanique","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5472,2,"Atkins, Reginald W.","P","A",5/8/2025 0:00:00,,5/8/2025 0:00:00
"A",5472,3,"Stanley, Sterley S.","P","A",5/15/2025 0:00:00,,5/15/2025 0:00:00
"A",5473,1,"McCoy, Tennille R.","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5473,2,"Abdelaziz, Al","C","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5474,1,"McCoy, Tennille R.","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5475,1,"McCoy, Tennille R.","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5476,1,"Scharfenberger, Gerry","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5476,2,"Flynn, Victoria A.","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5477,1,"Flynn, Victoria A.","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5477,2,"Scharfenberger, Gerry","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5478,1,"Flynn, Victoria A.","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5478,2,"Scharfenberger, Gerry","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5478,3,"Auth, Robert","C","A",5/8/2025 0:00:00,,5/8/2025 0:00:00
"A",5479,1,"Flynn, Victoria A.","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5479,2,"Scharfenberger, Gerry","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5479,3,"Donlon, Margie","P","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5480,1,"Sauickie, Alex","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5481,1,"Flynn, Victoria A.","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5481,2,"Scharfenberger, Gerry","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5482,1,"Sauickie, Alex","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5483,1,"Sauickie, Alex","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5484,1,"Flynn, Victoria A.","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5484,2,"Scharfenberger, Gerry","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5485,1,"Sauickie, Alex","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5486,1,"Fantasia, Dawn","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5486,2,"Azzariti Jr., John V.","C","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5487,1,"Flynn, Victoria A.","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5487,2,"Scharfenberger, Gerry","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5488,1,"Azzariti Jr., John V.","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5488,2,"McGuckin, Gregory P.","C","A",4/10/2025 0:00:00,,4/10/2025 0:00:00
"A",5489,1,"Flynn, Victoria A.","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5489,2,"Scharfenberger, Gerry","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5490,1,"Azzariti Jr., John V.","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5491,1,"Flynn, Victoria A.","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5491,2,"Scharfenberger, Gerry","P","A",3/17/2025 0:00:00,,3/17/2025 0:00:00
"A",5492,1,"Reynolds-Jackson, Verlina","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5492,2,"Carter, Linda S.","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5492,3,"Morales, Carmen Theresa","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5492,4,"Abdelaziz, Al","C","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5492,5,"Matsikoudis, Michele","C","A",6/27/2025 0:00:00,,6/27/2025 0:00:00
"A",5492,6,"Freiman, Roy","C","A",6/30/2025 0:00:00,,6/30/2025 0:00:00
"A",5492,7,"Katz, Andrea","C","A",6/30/2025 0:00:00,,6/30/2025 0:00:00
"A",5492,8,"Lopez, Yvonne","C","A",6/30/2025 0:00:00,,6/30/2025 0:00:00
"A",5493,1,"Katz, Andrea","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5493,2,"Collazos-Gill, Alixon","P","A",5/15/2025 0:00:00,,5/15/2025 0:00:00
"A",5494,1,"Inganamort, Michael","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5494,2,"Fantasia, Dawn","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5495,1,"Flynn, Victoria A.","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5495,2,"Scharfenberger, Gerry","P","A",4/10/2025 0:00:00,,4/10/2025 0:00:00
"A",5495,3,"Clifton, Robert D.","C","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5496,1,"Flynn, Victoria A.","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5496,2,"Clifton, Robert D.","C","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5497,1,"Flynn, Victoria A.","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5497,2,"Clifton, Robert D.","C","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5498,1,"Flynn, Victoria A.","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5498,2,"Clifton, Robert D.","C","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5499,1,"Flynn, Victoria A.","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5499,2,"Clifton, Robert D.","C","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5500,1,"Flynn, Victoria A.","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5500,2,"Clifton, Robert D.","C","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5501,1,"Lopez, Yvonne","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5502,1,"Simmons, Heather","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5502,2,"Morales, Carmen Theresa","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5503,1,"Torrissi, Michael","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5504,1,"McClellan, Antwan L.","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5504,2,"Simonsen, Erik K.","C","A",11/13/2025 0:00:00,,11/13/2025 0:00:00
"A",5505,1,"Rumpf, Brian E.","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5506,1,"Verrelli, Anthony S.","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5507,1,"Verrelli, Anthony S.","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5508,1,"Verrelli, Anthony S.","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5508,2,"Karabinchak, Robert J.","P","A",4/10/2025 0:00:00,,4/10/2025 0:00:00
"A",5509,1,"Freiman, Roy","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5509,2,"Venezia, Michael","C","A",5/15/2025 0:00:00,,5/15/2025 0:00:00
"A",5510,1,"Sampson, William B.","P","A",3/20/2025 0:00:00,,3/21/2025 0:00:00
"A",5510,2,"Calabrese, Clinton","P","A",4/10/2025 0:00:00,,4/10/2025 0:00:00
"A",5510,3,"Karabinchak, Robert J.","P","A",4/10/2025 0:00:00,,4/10/2025 0:00:00
"A",5510,4,"Drulis, Mitchelle","C","A",4/10/2025 0:00:00,,4/10/2025 0:00:00
"A",5510,5,"Reynolds-Jackson, Verlina","C","A",5/8/2025 0:00:00,,5/8/2025 0:00:00
"A",5510,6,"Azzariti Jr., John V.","C","A",5/22/2025 0:00:00,,5/22/2025 0:00:00
"A",5510,7,"Collazos-Gill, Alixon","C","A",6/12/2025 0:00:00,,6/12/2025 0:00:00
"A",5510,8,"Speight, Shanique","C","A",6/12/2025 0:00:00,,6/12/2025 0:00:00
"A",5510,9,"Park, Ellen J.","C","A",7/24/2025 0:00:00,,7/24/2025 0:00:00
"A",5510,10,"Singh, Balvir","C","A",11/13/2025 0:00:00,,11/13/2025 0:00:00
"A",5510,11,"Murphy, Carol A.","C","A",12/15/2025 0:00:00,,12/15/2025 0:00:00
"A",5510,12,"Haider, Shama A.","C","A",12/15/2025 0:00:00,,12/15/2025 0:00:00
"A",5510,13,"McCoy, Tennille R.","C","A",12/18/2025 0:00:00,,12/19/2025 0:00:00
"A",5510,14,"Fantasia, Dawn","C","A",1/12/2026 0:00:00,,1/12/2026 0:00:00
"A",5510,15,"Stanley, Sterley S.","C","A",1/12/2026 0:00:00,,1/12/2026 0:00:00
"A",5511,1,"Hutchison, Dan","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5511,2,"Miller, Cody D.","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5511,3,"Venezia, Michael","P","A",12/4/2025 0:00:00,,12/4/2025 0:00:00
"A",5512,1,"Hutchison, Dan","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5512,2,"Miller, Cody D.","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5512,3,"Venezia, Michael","P","A",12/4/2025 0:00:00,,12/4/2025 0:00:00
"A",5513,1,"Miller, Cody D.","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5513,2,"Hutchison, Dan","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5513,3,"Venezia, Michael","P","A",5/5/2025 0:00:00,,5/5/2025 0:00:00
"A",5514,1,"Hutchison, Dan","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5514,2,"Miller, Cody D.","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5515,1,"Miller, Cody D.","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5515,2,"Hutchison, Dan","P","A",3/20/2025 0:00:00,,3/20/2025 0:00:00
"A",5515,3,"Venezia, Michael","P","A",4/10/2025 0:00:00,,4/10/2025 0:00:00
